id,item_name,people_id
21646,iphone,38143
21647,chair,38469
21648,phone,98077
21649,car,13143
21650,book,52609
21651,pc,22940
21652,laptop,31748
21653,iphone,5211
21654,laptop,46292
21655,phone,49773
21656,phone,59403
21657,chair,44113
21658,chair,50042
21659,phone,50666
21660,book,46808
21661,chair,47320
21662,iphone,10731
21663,chair,80777
21664,phone,96370
21665,pc,33376
21666,phone,14063
21667,iphone,8403
21668,pc,1835
21669,iphone,34078
21670,pc,68208
21671,laptop,27571
21672,laptop,50826
21673,chair,8815
21674,book,20366
21675,chair,63998
21676,chair,28407
21677,book,15958
21678,book,88736
21679,book,19017
21680,phone,12463
21681,book,28886
21682,book,13865
21683,book,79158
21684,pc,43577
21685,chair,68777
21686,chair,47453
21687,phone,1043
21688,chair,68147
21689,phone,89610
21690,car,16400
21691,pc,40135
21692,book,43750
21693,pc,80566
21694,pc,14071
21695,car,
21696,phone,44170
21697,car,63896
21698,phone,27030
21699,chair,60409
21700,laptop,15167
21701,pc,93479
21702,car,88652
21703,phone,45171
21704,laptop,64468
21705,phone,8206
21706,chair,16716
21707,laptop,55556
21708,iphone,14450
21709,phone,14380
21710,phone,12535
21711,car,70097
21712,iphone,22564
21713,book,96739
21714,pc,30706
21715,car,24619
21716,pc,1622
21717,iphone,77693
21718,phone,66192
21719,phone,39521
21720,iphone,56084
21721,iphone,92911
21722,laptop,15060
21723,book,64019
21724,pc,73102
21725,iphone,99371
21726,pc,42726
21727,book,64173
21728,phone,5241
21729,car,28565
21730,car,8688
21731,pc,87207
21732,phone,71494
21733,iphone,42364
21734,iphone,73748
21735,phone,28723
21736,book,34929
21737,laptop,64481
21738,chair,11374
21739,pc,31241
21740,iphone,91237
21741,car,34553
21742,car,3343
21743,phone,60126
21744,car,80068
21745,iphone,81365
21746,phone,50127
21747,laptop,20578
21748,iphone,55180
21749,car,6456
21750,car,79545
21751,pc,49264
21752,phone,63831
21753,phone,12446
21754,chair,89613
21755,book,76730
21756,phone,98218
21757,car,68127
21758,pc,
21759,chair,28552
21760,iphone,36092
21761,chair,32179
21762,laptop,66996
21763,pc,89676
21764,chair,63652
21765,pc,17722
21766,car,
21767,chair,87072
21768,chair,51716
21769,laptop,92054
21770,laptop,65740
21771,laptop,66612
21772,phone,84213
21773,book,71972
21774,book,
21775,laptop,82015
21776,iphone,81162
21777,iphone,60980
21778,iphone,11180
21779,chair,78484
21780,chair,78855
21781,car,8786
21782,iphone,7098
21783,phone,23189
21784,car,94077
21785,book,12639
21786,chair,85104
21787,car,96455
21788,pc,99867
21789,phone,52128
21790,phone,55791
21791,book,
21792,book,39540
21793,pc,30012
21794,pc,43379
21795,chair,6514
21796,laptop,34278
21797,chair,98947
21798,pc,58062
21799,phone,12476
21800,car,44211
21801,pc,36992
21802,book,57310
21803,chair,82633
21804,car,90354
21805,chair,
21806,book,82917
21807,iphone,98981
21808,iphone,7043
21809,laptop,27001
21810,book,
21811,book,9156
21812,pc,74422
21813,phone,49381
21814,pc,83450
21815,car,39324
21816,iphone,98385
21817,chair,
21818,iphone,15793
21819,laptop,87181
21820,book,89647
21821,laptop,83985
21822,book,93483
21823,car,8701
21824,pc,6622
21825,chair,43485
21826,book,40869
21827,chair,
21828,chair,36656
21829,chair,
21830,phone,53012
21831,iphone,31935
21832,car,32538
21833,pc,39182
21834,car,40805
21835,chair,82087
21836,phone,67184
21837,book,51580
21838,pc,99567
21839,phone,61479
21840,book,86418
21841,car,38578
21842,iphone,84120
21843,book,4595
21844,car,17797
21845,phone,71038
21846,car,92869
21847,laptop,62933
21848,car,2593
21849,iphone,89634
21850,book,10509
21851,pc,90102
21852,chair,95232
21853,laptop,10524
21854,book,91631
21855,iphone,
21856,laptop,51956
21857,phone,12046
21858,laptop,6752
21859,phone,90455
21860,book,56818
21861,car,21352
21862,car,28072
21863,phone,91265
21864,car,12652
21865,iphone,60700
21866,chair,75395
21867,book,25555
21868,car,79305
21869,car,49765
21870,iphone,136
21871,iphone,64154
21872,iphone,16640
21873,pc,75683
21874,car,21079
21875,iphone,44149
21876,pc,38039
21877,pc,1393
21878,pc,65139
21879,book,5241
21880,phone,
21881,laptop,44628
21882,car,96703
21883,book,99981
21884,car,71145
21885,iphone,39849
21886,book,63775
21887,iphone,93102
21888,pc,1010
21889,pc,18509
21890,pc,52777
21891,book,84957
21892,iphone,48109
21893,laptop,
21894,iphone,69638
21895,laptop,37610
21896,laptop,90918
21897,phone,28097
21898,chair,34165
21899,iphone,
21900,laptop,66226
21901,chair,19673
21902,pc,60357
21903,laptop,9964
21904,pc,51542
21905,laptop,90729
21906,car,99663
21907,chair,41313
21908,laptop,
21909,iphone,30463
21910,chair,74725
21911,pc,55567
21912,phone,86204
21913,laptop,56160
21914,chair,72801
21915,pc,65839
21916,chair,9210
21917,chair,33432
21918,laptop,93853
21919,book,56174
21920,laptop,60270
21921,iphone,78357
21922,book,80295
21923,phone,86250
21924,car,83840
21925,pc,80322
21926,car,66253
21927,pc,69072
21928,phone,72602
21929,book,94335
21930,car,76133
21931,car,45285
21932,book,58643
21933,pc,94361
21934,phone,
21935,chair,49662
21936,laptop,18618
21937,pc,64376
21938,car,79063
21939,car,80700
21940,pc,64289
21941,pc,47174
21942,pc,79119
21943,book,67687
21944,laptop,78227
21945,phone,25817
21946,pc,23135
21947,book,80845
21948,iphone,70933
21949,phone,94320
21950,pc,82729
21951,phone,11557
21952,chair,57719
21953,phone,58232
21954,car,54173
21955,phone,30005
21956,iphone,9861
21957,book,
21958,book,85466
21959,book,56387
21960,book,75256
21961,book,4325
21962,laptop,63688
21963,laptop,55635
21964,pc,
21965,pc,7252
21966,iphone,19847
21967,laptop,
21968,iphone,24616
21969,phone,69225
21970,book,79384
21971,chair,53589
21972,car,27718
21973,pc,2809
21974,phone,47753
21975,phone,61224
21976,phone,78566
21977,book,19323
21978,car,91701
21979,book,1473
21980,phone,88722
21981,iphone,29703
21982,book,91037
21983,laptop,1086
21984,chair,77175
21985,book,90015
21986,iphone,91392
21987,laptop,41027
21988,iphone,42825
21989,chair,80785
21990,chair,99029
21991,phone,45185
21992,iphone,49113
21993,laptop,37630
21994,car,50030
21995,car,74099
21996,phone,8060
21997,phone,75218
21998,book,59837
21999,pc,18531
22000,iphone,49658
22001,iphone,99116
22002,laptop,31056
22003,chair,65113
22004,chair,47620
22005,iphone,62423
22006,car,80150
22007,phone,90816
22008,phone,31881
22009,car,5072
22010,laptop,46969
22011,pc,49458
22012,iphone,1280
22013,chair,67596
22014,car,99834
22015,chair,838
22016,chair,80198
22017,car,80973
22018,iphone,45610
22019,laptop,45402
22020,book,76732
22021,iphone,18828
22022,car,41788
22023,laptop,44396
22024,pc,16668
22025,chair,70265
22026,book,10999
22027,pc,74948
22028,book,11192
22029,phone,78603
22030,pc,6788
22031,pc,41527
22032,phone,76972
22033,chair,45773
22034,iphone,57062
22035,book,8541
22036,chair,27350
22037,phone,85300
22038,car,18373
22039,book,38177
22040,chair,65862
22041,iphone,59425
22042,car,3259
22043,iphone,78791
22044,pc,19040
22045,chair,17345
22046,book,68084
22047,book,76072
22048,book,66232
22049,book,
22050,pc,84115
22051,pc,7393
22052,laptop,65858
22053,laptop,50243
22054,car,24875
22055,iphone,12576
22056,pc,6996
22057,laptop,71604
22058,laptop,69244
22059,book,34530
22060,book,8907
22061,book,
22062,laptop,
22063,book,71252
22064,car,40350
22065,phone,24477
22066,phone,6742
22067,iphone,
22068,laptop,40115
22069,book,44073
22070,phone,29496
22071,chair,95257
22072,chair,51445
22073,chair,40466
22074,laptop,14164
22075,laptop,12764
22076,pc,88183
22077,car,43847
22078,chair,82362
22079,laptop,56723
22080,car,47196
22081,chair,
22082,book,67020
22083,car,48839
22084,iphone,43231
22085,phone,75299
22086,pc,62429
22087,book,32591
22088,book,78884
22089,laptop,29589
22090,phone,74311
22091,car,92398
22092,pc,19976
22093,chair,74255
22094,iphone,50804
22095,car,77658
22096,chair,59712
22097,phone,35650
22098,phone,40433
22099,pc,85500
22100,pc,13200
22101,chair,76138
22102,chair,84939
22103,phone,17518
22104,pc,25185
22105,iphone,14295
22106,car,32679
22107,chair,70417
22108,pc,34494
22109,laptop,
22110,pc,1712
22111,pc,28425
22112,car,23681
22113,book,82978
22114,pc,54636
22115,laptop,72412
22116,phone,69661
22117,chair,43733
22118,book,6503
22119,iphone,72897
22120,book,91691
22121,car,15183
22122,laptop,48820
22123,car,12128
22124,car,28950
22125,iphone,90213
22126,iphone,43649
22127,phone,73376
22128,iphone,63030
22129,phone,93378
22130,car,94894
22131,chair,69534
22132,book,15002
22133,laptop,83178
22134,car,38661
22135,laptop,12144
22136,book,44711
22137,laptop,12216
22138,chair,53303
22139,laptop,18546
22140,phone,70297
22141,book,41117
22142,iphone,83072
22143,iphone,65224
22144,car,56827
22145,laptop,46162
22146,book,22109
22147,iphone,36906
22148,car,30538
22149,car,56083
22150,pc,56235
22151,laptop,40596
22152,book,69008
22153,iphone,40901
22154,phone,71914
22155,book,28563
22156,iphone,7838
22157,iphone,27084
22158,pc,47286
22159,chair,10123
22160,iphone,
22161,laptop,14322
22162,phone,21476
22163,phone,62235
22164,pc,59800
22165,car,25091
22166,phone,23030
22167,pc,97937
22168,chair,49841
22169,chair,53387
22170,book,22303
22171,laptop,44711
22172,iphone,35830
22173,iphone,28241
22174,iphone,41168
22175,iphone,64956
22176,laptop,58645
22177,laptop,3618
22178,car,79964
22179,phone,82373
22180,phone,63845
22181,laptop,57578
22182,phone,7283
22183,phone,31839
22184,iphone,19573
22185,laptop,66327
22186,chair,34170
22187,laptop,76680
22188,iphone,13693
22189,laptop,67354
22190,phone,71716
22191,laptop,55826
22192,car,87928
22193,phone,85207
22194,iphone,79539
22195,chair,42654
22196,pc,
22197,phone,45815
22198,car,12631
22199,car,80350
22200,chair,88235
22201,chair,39162
22202,chair,62132
22203,pc,55765
22204,book,94874
22205,book,35013
22206,chair,66431
22207,chair,755
22208,phone,49065
22209,phone,86112
22210,laptop,13325
22211,laptop,12928
22212,laptop,90514
22213,iphone,69758
22214,car,63745
22215,car,71964
22216,chair,
22217,phone,51648
22218,phone,67824
22219,chair,31620
22220,book,8989
22221,phone,40754
22222,book,61394
22223,iphone,25608
22224,iphone,77924
22225,book,2291
22226,car,50484
22227,laptop,420
22228,pc,898
22229,phone,34303
22230,laptop,16302
22231,iphone,6236
22232,book,67272
22233,phone,6915
22234,chair,83643
22235,car,93650
22236,pc,59897
22237,pc,65043
22238,pc,80361
22239,car,34304
22240,car,85064
22241,phone,43509
22242,book,60860
22243,pc,42909
22244,car,54830
22245,car,47979
22246,laptop,6871
22247,car,45085
22248,car,73837
22249,phone,40006
22250,car,25524
22251,iphone,80553
22252,book,19014
22253,phone,49787
22254,car,3342
22255,book,92613
22256,phone,33457
22257,chair,11759
22258,laptop,31766
22259,chair,50692
22260,laptop,9025
22261,book,11667
22262,iphone,48127
22263,phone,6472
22264,iphone,
22265,pc,37818
22266,car,5337
22267,chair,70781
22268,car,86361
22269,pc,68242
22270,laptop,60620
22271,book,24592
22272,book,41837
22273,book,73700
22274,book,42734
22275,chair,36533
22276,car,23060
22277,book,58353
22278,phone,48000
22279,laptop,67490
22280,car,67251
22281,iphone,87985
22282,laptop,
22283,pc,56119
22284,phone,45489
22285,car,27548
22286,chair,10259
22287,pc,9356
22288,pc,99636
22289,iphone,
22290,phone,27553
22291,iphone,34304
22292,pc,37649
22293,iphone,44013
22294,laptop,99332
22295,laptop,59515
22296,laptop,68993
22297,iphone,81059
22298,phone,26240
22299,book,47450
22300,pc,37532
22301,pc,25204
22302,laptop,99030
22303,laptop,8397
22304,laptop,25649
22305,iphone,
22306,car,2785
22307,car,69805
22308,iphone,74065
22309,car,19875
22310,iphone,13370
22311,laptop,42059
22312,phone,2252
22313,book,10070
22314,chair,2655
22315,pc,13447
22316,iphone,76300
22317,laptop,
22318,chair,54725
22319,book,17877
22320,pc,46542
22321,laptop,16589
22322,pc,30235
22323,iphone,97494
22324,iphone,38662
22325,laptop,62233
22326,chair,4764
22327,laptop,80985
22328,phone,57749
22329,phone,4225
22330,car,10282
22331,iphone,46262
22332,car,27270
22333,pc,39126
22334,pc,22923
22335,iphone,24926
22336,laptop,35221
22337,phone,5324
22338,pc,50711
22339,car,92497
22340,pc,44725
22341,phone,59636
22342,pc,92170
22343,book,38441
22344,laptop,59515
22345,book,57283
22346,iphone,82575
22347,phone,23874
22348,pc,37248
22349,chair,
22350,book,81596
22351,book,70002
22352,phone,10262
22353,book,1631
22354,phone,57229
22355,phone,51377
22356,book,74214
22357,pc,14186
22358,book,
22359,chair,82269
22360,book,89389
22361,phone,15428
22362,pc,86433
22363,chair,86788
22364,chair,37889
22365,chair,14821
22366,phone,42843
22367,book,28540
22368,phone,26786
22369,pc,62064
22370,chair,77743
22371,book,56948
22372,book,69866
22373,laptop,97788
22374,laptop,11651
22375,phone,8785
22376,chair,90970
22377,phone,98897
22378,chair,80707
22379,laptop,27098
22380,car,52766
22381,iphone,38034
22382,iphone,2386
22383,laptop,64916
22384,chair,26857
22385,iphone,86659
22386,car,43324
22387,book,73036
22388,iphone,75787
22389,car,50206
22390,book,24779
22391,laptop,39242
22392,pc,21116
22393,pc,74366
22394,laptop,21897
22395,iphone,45300
22396,iphone,71855
22397,phone,18212
22398,iphone,
22399,chair,67132
22400,chair,89407
22401,laptop,75267
22402,car,95533
22403,iphone,76644
22404,chair,39581
22405,iphone,279
22406,laptop,73184
22407,laptop,10380
22408,iphone,34896
22409,phone,93740
22410,pc,
22411,iphone,28727
22412,car,9458
22413,pc,53992
22414,laptop,41978
22415,iphone,28732
22416,iphone,23370
22417,laptop,78604
22418,iphone,37910
22419,pc,70368
22420,chair,92777
22421,iphone,48157
22422,iphone,74868
22423,iphone,95979
22424,car,69195
22425,iphone,82017
22426,pc,56689
22427,book,2511
22428,book,84871
22429,book,19977
22430,laptop,50354
22431,phone,34034
22432,pc,70372
22433,chair,63991
22434,chair,79689
22435,car,76928
22436,iphone,57058
22437,iphone,13305
22438,car,41701
22439,book,61496
22440,laptop,30898
22441,chair,17730
22442,iphone,26712
22443,pc,62122
22444,chair,6741
22445,laptop,30889
22446,phone,45296
22447,book,48207
22448,pc,64532
22449,pc,15055
22450,laptop,29774
22451,chair,24426
22452,laptop,
22453,book,54488
22454,laptop,32954
22455,chair,30918
22456,chair,46764
22457,chair,65949
22458,pc,70698
22459,car,39470
22460,pc,85984
22461,phone,48228
22462,laptop,2309
22463,book,80595
22464,chair,
22465,iphone,
22466,laptop,15400
22467,pc,49935
22468,iphone,92993
22469,phone,11528
22470,pc,54881
22471,iphone,10940
22472,iphone,42574
22473,pc,98941
22474,iphone,18245
22475,laptop,40474
22476,book,95050
22477,pc,78064
22478,phone,74465
22479,pc,78130
22480,car,57426
22481,phone,31444
22482,iphone,23105
22483,chair,65037
22484,chair,
22485,phone,56782
22486,laptop,25726
22487,iphone,96741
22488,iphone,36816
22489,chair,34247
22490,phone,1093
22491,phone,1905
22492,chair,18578
22493,phone,24847
22494,iphone,15076
22495,laptop,2164
22496,iphone,49862
22497,book,26346
22498,car,39005
22499,pc,20026
22500,iphone,53244
22501,laptop,37342
22502,pc,54811
22503,book,63053
22504,book,
22505,phone,51100
22506,phone,24368
22507,phone,53521
22508,iphone,11664
22509,iphone,28914
22510,pc,73523
22511,iphone,94211
22512,book,12403
22513,car,22415
22514,iphone,87331
22515,car,79039
22516,book,38877
22517,car,81669
22518,chair,46115
22519,chair,60248
22520,laptop,16145
22521,phone,27375
22522,book,42766
22523,iphone,3833
22524,car,24107
22525,car,65762
22526,phone,93151
22527,phone,11092
22528,car,49854
22529,phone,48314
22530,book,24902
22531,pc,59217
22532,book,71717
22533,book,5673
22534,phone,25064
22535,chair,29173
22536,laptop,63260
22537,iphone,95571
22538,car,10269
22539,pc,61440
22540,pc,85193
22541,pc,69227
22542,iphone,47531
22543,iphone,43326
22544,iphone,12761
22545,iphone,77665
22546,iphone,4612
22547,phone,25821
22548,chair,31787
22549,laptop,19673
22550,pc,70902
22551,book,8862
22552,chair,31600
22553,iphone,81270
22554,book,97176
22555,phone,31935
22556,book,59995
22557,book,72259
22558,phone,57358
22559,book,32225
22560,phone,72267
22561,iphone,17070
22562,book,99348
22563,car,43127
22564,chair,89954
22565,laptop,49388
22566,laptop,25946
22567,chair,20345
22568,car,69184
22569,chair,88636
22570,car,39159
22571,car,82082
22572,chair,92147
22573,phone,22698
22574,car,10372
22575,chair,99510
22576,chair,31144
22577,iphone,15681
22578,laptop,75917
22579,iphone,98932
22580,chair,82965
22581,phone,32660
22582,pc,44250
22583,chair,
22584,car,
22585,book,
22586,chair,37076
22587,pc,22388
22588,phone,77410
22589,pc,85208
22590,chair,68168
22591,laptop,
22592,iphone,14611
22593,car,11333
22594,iphone,27931
22595,iphone,
22596,car,7630
22597,book,43312
22598,car,85823
22599,iphone,17395
22600,pc,25665
22601,phone,96488
22602,laptop,87127
22603,laptop,31837
22604,phone,20805
22605,pc,95599
22606,laptop,16013
22607,iphone,47202
22608,car,68994
22609,laptop,56575
22610,pc,67767
22611,chair,
22612,chair,36443
22613,iphone,65592
22614,laptop,13944
22615,car,89735
22616,book,13168
22617,car,23298
22618,car,13238
22619,laptop,88356
22620,car,15830
22621,car,48187
22622,book,15825
22623,car,12288
22624,laptop,17254
22625,pc,48588
22626,pc,83079
22627,car,52063
22628,book,77618
22629,chair,35478
22630,chair,18426
22631,iphone,56203
22632,pc,52312
22633,phone,51801
22634,chair,12462
22635,phone,23602
22636,phone,82955
22637,book,61411
22638,book,60277
22639,chair,80699
22640,pc,69702
22641,pc,87751
22642,phone,45624
22643,chair,99989
22644,iphone,62170
22645,pc,
22646,iphone,24216
22647,book,12368
22648,pc,10305
22649,iphone,67000
22650,pc,12105
22651,car,96726
22652,pc,99646
22653,laptop,74329
22654,phone,77162
22655,laptop,42945
22656,book,39363
22657,book,98388
22658,chair,11984
22659,book,68937
22660,iphone,29632
22661,pc,947
22662,chair,81062
22663,laptop,11357
22664,pc,28111
22665,chair,50978
22666,car,62483
22667,chair,13928
22668,phone,52682
22669,book,54232
22670,laptop,70578
22671,iphone,84013
22672,chair,68446
22673,phone,40569
22674,car,9287
22675,book,51017
22676,book,18309
22677,pc,33346
22678,laptop,48481
22679,phone,40512
22680,phone,22430
22681,chair,74803
22682,phone,85213
22683,phone,92689
22684,book,997
22685,iphone,
22686,book,38606
22687,chair,91859
22688,pc,8948
22689,book,57524
22690,chair,51166
22691,phone,
22692,book,31822
22693,car,13090
22694,iphone,47581
22695,car,28240
22696,car,32793
22697,iphone,98393
22698,iphone,39940
22699,phone,47996
22700,iphone,20831
22701,car,50891
22702,laptop,90826
22703,laptop,56149
22704,laptop,54996
22705,phone,60081
22706,car,14696
22707,chair,18395
22708,chair,2352
22709,chair,86132
22710,chair,82051
22711,book,25134
22712,car,55412
22713,phone,24348
22714,car,53645
22715,pc,44442
22716,pc,55185
22717,chair,93247
22718,iphone,31148
22719,pc,79613
22720,car,84621
22721,laptop,67596
22722,phone,56507
22723,iphone,90596
22724,iphone,25058
22725,car,33144
22726,pc,19013
22727,pc,87220
22728,car,48974
22729,pc,16236
22730,iphone,8460
22731,iphone,76407
22732,book,28470
22733,chair,36774
22734,chair,64223
22735,car,45179
22736,book,96385
22737,iphone,2083
22738,chair,5554
22739,laptop,96440
22740,chair,46130
22741,phone,4885
22742,iphone,78352
22743,chair,80030
22744,chair,60417
22745,iphone,909
22746,laptop,51764
22747,book,77972
22748,car,14603
22749,book,68378
22750,phone,69550
22751,car,49858
22752,pc,54350
22753,chair,25408
22754,phone,
22755,iphone,
22756,chair,92978
22757,phone,78345
22758,phone,89271
22759,book,88250
22760,car,50427
22761,book,35659
22762,iphone,80493
22763,phone,71328
22764,iphone,83431
22765,laptop,18121
22766,laptop,21476
22767,car,61907
22768,chair,69890
22769,car,
22770,laptop,5366
22771,laptop,34801
22772,laptop,70028
22773,chair,97762
22774,car,70340
22775,book,50522
22776,phone,77558
22777,iphone,3274
22778,chair,75232
22779,chair,26332
22780,book,57440
22781,laptop,10576
22782,laptop,2877
22783,chair,81712
22784,car,70511
22785,car,72365
22786,iphone,86999
22787,car,40719
22788,chair,23186
22789,laptop,57339
22790,iphone,46886
22791,car,98642
22792,pc,86926
22793,pc,29784
22794,pc,86618
22795,book,40082
22796,laptop,40617
22797,phone,37134
22798,car,99778
22799,pc,97957
22800,chair,77839
22801,laptop,78814
22802,phone,13333
22803,phone,94103
22804,iphone,61899
22805,book,75090
22806,book,94521
22807,book,82992
22808,iphone,65661
22809,car,36559
22810,phone,8932
22811,phone,75270
22812,laptop,98612
22813,chair,46018
22814,phone,21363
22815,laptop,52145
22816,pc,95186
22817,iphone,18676
22818,book,59458
22819,car,77376
22820,iphone,3054
22821,chair,33660
22822,laptop,45138
22823,phone,50100
22824,iphone,49069
22825,iphone,20497
22826,phone,20284
22827,car,24560
22828,chair,59113
22829,laptop,23445
22830,car,27802
22831,book,41998
22832,pc,15404
22833,iphone,62666
22834,iphone,97117
22835,chair,
22836,iphone,630
22837,iphone,20009
22838,iphone,79670
22839,pc,18452
22840,pc,63127
22841,laptop,62371
22842,book,49268
22843,phone,42622
22844,pc,36344
22845,chair,
22846,laptop,20474
22847,phone,73603
22848,book,72130
22849,iphone,63794
22850,phone,83043
22851,laptop,45156
22852,book,98280
22853,phone,51704
22854,car,11502
22855,car,23525
22856,laptop,74425
22857,pc,70537
22858,iphone,85526
22859,book,47606
22860,chair,18925
22861,pc,64295
22862,pc,11335
22863,book,69506
22864,phone,82190
22865,chair,73372
22866,phone,57844
22867,laptop,53423
22868,car,58428
22869,iphone,2388
22870,pc,70370
22871,phone,23469
22872,phone,74517
22873,phone,
22874,car,70695
22875,book,87802
22876,phone,93659
22877,car,22900
22878,chair,92131
22879,chair,42520
22880,phone,38801
22881,phone,9132
22882,phone,53341
22883,laptop,94533
22884,phone,14848
22885,laptop,17385
22886,chair,9403
22887,iphone,93361
22888,book,80708
22889,book,63476
22890,book,98137
22891,car,86629
22892,book,14161
22893,iphone,53721
22894,car,13432
22895,phone,96726
22896,laptop,80489
22897,phone,14026
22898,car,48443
22899,iphone,24114
22900,phone,96726
22901,pc,50573
22902,laptop,90214
22903,iphone,78786
22904,laptop,73562
22905,phone,
22906,pc,15039
22907,phone,18294
22908,chair,23580
22909,pc,60702
22910,iphone,28090
22911,iphone,6578
22912,chair,97873
22913,laptop,6749
22914,chair,69936
22915,laptop,89885
22916,laptop,43629
22917,laptop,63686
22918,pc,84566
22919,pc,23654
22920,pc,8951
22921,pc,86827
22922,iphone,
22923,book,83175
22924,pc,76041
22925,car,34424
22926,book,46966
22927,book,1301
22928,book,78698
22929,book,65175
22930,pc,59396
22931,laptop,99214
22932,laptop,62152
22933,chair,24845
22934,phone,18826
22935,laptop,51429
22936,car,36256
22937,laptop,80541
22938,iphone,8032
22939,phone,3682
22940,book,68741
22941,pc,
22942,car,55795
22943,laptop,43463
22944,book,74212
22945,book,23258
22946,laptop,39391
22947,phone,31787
22948,chair,69458
22949,iphone,18322
22950,iphone,75919
22951,pc,76796
22952,pc,5804
22953,book,89841
22954,chair,4988
22955,pc,
22956,chair,12628
22957,pc,66559
22958,laptop,50237
22959,book,42559
22960,laptop,93726
22961,phone,21649
22962,pc,160
22963,car,59247
22964,phone,10132
22965,book,6060
22966,pc,95076
22967,phone,31708
22968,laptop,60855
22969,book,31435
22970,pc,33631
22971,book,35673
22972,iphone,8108
22973,car,27375
22974,pc,30402
22975,book,46397
22976,car,58535
22977,iphone,63059
22978,pc,46599
22979,book,22809
22980,chair,97469
22981,laptop,78972
22982,book,19466
22983,pc,12212
22984,pc,10476
22985,pc,47931
22986,book,68117
22987,pc,22072
22988,iphone,62545
22989,book,14557
22990,pc,43233
22991,phone,54075
22992,phone,59934
22993,phone,92204
22994,iphone,94324
22995,iphone,24439
22996,car,33247
22997,iphone,39379
22998,iphone,61459
22999,laptop,57423
23000,chair,14440
23001,laptop,90880
23002,phone,63761
23003,pc,5438
23004,pc,50751
23005,car,78824
23006,iphone,30255
23007,book,56023
23008,book,67311
23009,pc,1646
23010,car,25215
23011,car,89036
23012,laptop,62420
23013,pc,89294
23014,pc,62068
23015,laptop,24551
23016,phone,79421
23017,pc,24151
23018,chair,22674
23019,pc,57522
23020,car,67671
23021,car,64043
23022,pc,54287
23023,iphone,93593
23024,iphone,64701
23025,chair,81918
23026,car,93115
23027,book,96198
23028,iphone,73819
23029,car,82652
23030,car,97664
23031,iphone,
23032,pc,18814
23033,pc,3489
23034,pc,10132
23035,car,66686
23036,phone,5787
23037,chair,18350
23038,pc,7216
23039,laptop,98277
23040,pc,76865
23041,pc,47102
23042,phone,
23043,chair,69250
23044,chair,50196
23045,chair,15274
23046,car,12079
23047,laptop,70325
23048,pc,61051
23049,car,74089
23050,book,15961
23051,phone,5764
23052,car,42492
23053,chair,67488
23054,book,65884
23055,laptop,56309
23056,car,60928
23057,pc,2607
23058,pc,45663
23059,chair,40025
23060,car,51631
23061,car,
23062,pc,60688
23063,car,7969
23064,iphone,45805
23065,pc,36095
23066,chair,56028
23067,book,83323
23068,iphone,39292
23069,phone,49662
23070,phone,83293
23071,iphone,33337
23072,phone,15742
23073,laptop,66194
23074,laptop,661
23075,car,91434
23076,chair,58143
23077,laptop,66922
23078,laptop,12795
23079,chair,31490
23080,book,24966
23081,pc,94835
23082,iphone,90414
23083,pc,56033
23084,car,21552
23085,iphone,27404
23086,iphone,43188
23087,chair,36168
23088,chair,53066
23089,laptop,55252
23090,car,5544
23091,iphone,4684
23092,chair,78440
23093,chair,16066
23094,book,21322
23095,iphone,65480
23096,book,81677
23097,pc,27015
23098,laptop,75746
23099,chair,16828
23100,phone,
23101,iphone,29529
23102,chair,
23103,iphone,46003
23104,iphone,84999
23105,chair,48567
23106,phone,60414
23107,laptop,90387
23108,pc,99919
23109,pc,72294
23110,pc,64383
23111,chair,70451
23112,laptop,50877
23113,book,41901
23114,chair,25957
23115,iphone,32054
23116,book,88646
23117,laptop,71979
23118,laptop,29592
23119,pc,
23120,iphone,42359
23121,phone,61595
23122,car,58824
23123,pc,63852
23124,iphone,6189
23125,phone,52642
23126,chair,94932
23127,car,10868
23128,pc,30533
23129,chair,69992
23130,pc,21630
23131,iphone,61325
23132,laptop,95328
23133,book,80497
23134,iphone,91119
23135,chair,66248
23136,phone,50883
23137,chair,47109
23138,phone,13150
23139,chair,72892
23140,pc,16995
23141,car,2280
23142,phone,56462
23143,laptop,73674
23144,car,76698
23145,phone,25978
23146,iphone,14795
23147,laptop,17647
23148,book,53485
23149,book,89921
23150,phone,62241
23151,laptop,71495
23152,phone,41570
23153,iphone,77524
23154,phone,87491
23155,iphone,3755
23156,phone,74421
23157,car,20076
23158,laptop,69298
23159,car,1421
23160,pc,45835
23161,book,92122
23162,iphone,60295
23163,laptop,32192
23164,laptop,80885
23165,chair,5136
23166,book,30475
23167,laptop,
23168,book,11199
23169,book,24434
23170,phone,21441
23171,phone,57997
23172,book,37821
23173,chair,89861
23174,iphone,18046
23175,book,72995
23176,chair,62105
23177,chair,64366
23178,phone,15624
23179,chair,5696
23180,pc,64413
23181,car,8657
23182,phone,59638
23183,car,
23184,chair,80392
23185,chair,83733
23186,book,8148
23187,chair,11826
23188,pc,90079
23189,iphone,15392
23190,laptop,77171
23191,chair,1052
23192,chair,32405
23193,car,84218
23194,book,46560
23195,iphone,95231
23196,chair,61088
23197,car,19301
23198,laptop,84554
23199,phone,37879
23200,laptop,67857
23201,iphone,40665
23202,phone,12931
23203,laptop,83265
23204,book,25698
23205,pc,43030
23206,book,40575
23207,phone,82514
23208,book,67547
23209,phone,90128
23210,chair,91402
23211,iphone,1957
23212,car,29390
23213,pc,17210
