id,Title
6666,English as a Medium of Instruction for Academics
6667,English Grammar for Teachers
6668,Fun in Korea: Useful Expressions and Cultural Information for Travellers
6669,"Safeguarding in Collaborative Research and International Development: Contexts, Challenges, and Opportunities"
6670,Basic English 1: Elementary
6671,Basic English 2: Pre-Intermediate
6672,English for Healthcare
6673,Contemporary Chinese I:  1.2
6674,Contemporary Chinese I: 1.1
6675,"Creating Audio Description: Equality, Diversity, and Inclusion"
6676,The Qur'an Between Judaism and Christianity
6677,Intermediate French: Discovering Worlds of French
6678,Intermediate French: People and Places
6679,Intermediate French: Traditions and Celebrations
6680,Intermediate Spanish: Places and Travel
6681,Intermediate Spanish: Spanish for Education and Work
6682,Intermediate Spanish: The Worlds of Spanish
6683,The Museum as a Site and Source for Learning
6684,Irish 101:  An Introduction to Irish Language and Culture
6685,Intermediate Korean: Exploring the Language and Culture of Korea
6686,Introduction to Frisian
6687,Learn Spanish: Survival Spanish for Beginners
6688,An Intermediate Guide to Writing in English for University Study
6689,Multilingual Practices: Tackling Challenges and Creating Opportunities
6690,Language Testing During Awake Brain Surgery
6691,Stylistics: Using Linguistics to Explore Texts and Meaning
6692,Introduction to Korean: 2
6693,"An Introduction to Sociolinguistics: Accents, Attitudes and Identity"
6694,Shakespeare's Language: Revealing Meanings and Exploring Myths
6695,Introduction to Korean
6696,Introduction to Italian
6697,Foundations of Portuguese for Global Communication
6698,Let's Learn Portuguese Language
6699,Learn Chinese: Introduction to Chinese Conversation
6700,Learn Chinese: Introduction to Chinese Grammar
6701,Learn Chinese: Introduction to Chinese Pronunciation and Tone
6702,Let's Learn Thai Language
6703,Intercultural Communication: Dynamics of cultural identities in global interaction
6704,Multilingual Learning for a Globalised World
6705,Academic Writing in English for ESL Learners
6706,PTE Success: The Skills You Need
6707,"Interpreting for Refugees: Contexts, Practices and Ethics"
6708,Foundations of French for Global Communication
6709,Foundations of Spanish for Global Communication
6710,Many Faces: Understanding the Complexities of Chinese Culture
6711,An Introduction to Japanese Subcultures
6712,English Football: a Social History
6713,Introduction to Korean Philosophy
6714,Norwegian for Beginners 1
6715,The Korean Alphabet: An Introduction to Hangeul
6716,Norwegian for Beginners 2
6717,Norwegian for Beginners 3
6718,Incarceration: Are Prisons a Suitable Punishment?
6719,International Humanitarian Law for Business
6720,Environmental Challenges: Hierarchy in Property Rights
6721,AI for Legal Professionals (II): Tools for Lawyers
6722,Introduction to the Rule of Law
6723,"Religion and Sexual Wellbeing: Pleasure, Piety, and Reproductive Rights"
6724,Fraud Investigation: Making a Difference
6725,Reporting Obligations of Your Charity Part B: Financial Skills for ACNC Reporting Requirements
6726,The Annual Information Statement
6727,Business Law and the Fashion Industry
6728,Governance Standards Part A: Introduction and Governance Standards 1-3
6729,Governance Standards Part B: Governance Standards 4-6 and How to Wind Up a Charity
6730,Governing a Registered Charity in Australia
6731,How to Become an ACNC Registered Charity
6732,Protect the Protest: Using Our Rights to Freedom of Assembly and Expression
6733,Reporting Obligations of Your Charity Part A: Overview and Basic Financial Skills
6734,How Well Does International Human Rights Law Serve Marginalised People?
6735,"Human Rights, Ways of Life, and the Future"
6736,What is International Human Rights Law?
6737,How Politics Works: From the Individual to an International Scale
6738,Introduction to Home Ownership and Mortgages
6739,Tackling Modern Slavery: An Introduction
6740,Introduction to Business Law
6741,AI for Legal Professionals (I): Law and Policy
6742,Gender-Based Violence: Responding to Intimate Partner Violence and Abuse
6743,Introduction to Criminology
6744,Decoding Forensics for Legal Professionals
6745,Forensic Mental Health and Criminal Justice
6746,"Inside the UK Supreme Court: Its Role, Its Work, and Cases that Affect Us All"
6747,Jurisprudence: Introduction to the Philosophy of Law
6748,Cyber Crime Investigation
6749,Cyber Security Incident Response for Managers
6750,Introduction to Digital Forensics: Malware Analysis and Investigations
6751,Practical: Cyber Investigator
6752,Practical: Malware Analysis and Investigations
6753,How Well Does International Human Rights Law Serve Marginalised People?
6754,"Human Rights, Ways of Life, and the Future"
6755,Understanding the GDPR
6756,What is International Human Rights Law?
6757,How to Become a Police Officer in England and Wales
6758,Introduction to Health and Medical Law
6759,Protecting Health Data in the Modern Age: Getting to Grips with the GDPR
6760,Drafting and Negotiating Commercial Contracts: A guide to contract law for non-lawyers 
6761,Defending Dignity: The Universal Declaration of Human Rights
6762,From Crime to Punishment: an Introduction to Criminal Justice
6763,Policing and Protest in Manchester: The Moss Side Riots
6764,Introduction to Studying Law
6765,Drone Safety for Managers (Australia)
6766,Drone Safety for Managers (India)
6767,Drone Safety for Managers (Latin America)
6768,Drone Safety for Managers (UK)
6769,Prison Health: Managing Outbreaks of Tuberculosis in Prisons
6770,Forensic Facial Reconstruction: Finding Mr. X
6771,How to Become a Lawyer
6772,Introduction to Innovation and Technology in Legal Services
6773,"The Laws of Digital Data, Content and Artificial Intelligence (AI)"
6774,Human Rights and International Criminal Law: An Introduction
6775,Mergers and Acquisitions: Structuring the Deal
6776,Railway History: The Rise of the Railway Station
6777,A Beginner’s Guide to Film Genres
6778,Start Writing Fiction
6779,旅する書物：日本とヨーロッパの歴史のなかで
6780,Discover Chinese Drama: Understanding 'The Injustice to Dou E'
6781,"Fairy Tales: Meanings, Messages, and Morals"
6782,What Does It Mean to Be Human? An Introduction to the Humanities
6783,What Is Poetry? An Introduction to Literary Analysis
6784,"William Wordsworth: Poetry, People and Place"
6785,Samuel Johnson’s Rasselas: An Introduction
6786,How to Read French Poetry
6787,An Introduction to Screenwriting
6788,Shakespeare's Language: Revealing Meanings and Exploring Myths
6789,Poetry: How to Read a Poem
6790,Pictures of Youth: An Introduction to Children’s Visual Culture
6791,Literature in the Digital Age: from Close Reading to Distant Reading
6792,The Art of Washi Paper in Japanese Rare Books
6793,Literature of the English Country House
6794,Shakespeare: Context and Stagecraft
6795,Sino-Japanese Interactions  Through Rare Books
6796,Introduction to Korean Philosophy
6797,The Book of Kells: Exploring an Irish Medieval Masterpiece
6798,Japanese Culture Through Rare Books
6799,Shakespeare: Print and Performance
6800,A Beginner’s Guide to Corporate Social Responsibility
6801,Ecology and Wildlife Conservation
6802,Food Science and Nutrition: From the Farm to You
6803,Planet Earth: Understanding and Protecting our Environment
6804,Reducing Carbon Footprints: Taking Action for a Sustainable Future
6805,Transport Systems: Global Issues and Future Innovations
6806,Achieving Transitions to Zero Carbon Emissions and Sustainable Urban Mobility
6807,Chemical Engineering: Shaping a Sustainable Future
6808,"Sustainability: An Introduction to ESG (Environmental, Social and Governance)"
6809,Compassion in Fashion: Sustainability and the Global Fur Trade
6810,Understanding and Measuring the Earth’s Energy Imbalance
6811,"Historic Landscape Archaeology: Approaches, Methods and Beneficiaries"
6812,Ecopedagogy for Beginners: Putting Climate Change Education Into Action
6813,Environmental Challenges: Scarcity and Conflict in the Natural Environment
6814,Unleash Your Potential: Sustainable Futures
6815,Environmental Challenges: Human Impact in the Natural Environment
6816,Learning for a Sustainable Future
6817,Transformando la Movilidad Urbana: Componentes de la Planeación del Transporte para Ciudades Sostenibles
6818,Environmental Challenges: Hierarchy in Property Rights
6819,Using Systems Thinking to Tackle the Climate and Biodiversity Crisis
6820,Environmental Challenges: Rights and Values in Ecosystem Services
6821,Moons
6822,Agriculture and Nutrition
6823,From Waste to Value: How to Tackle Food Waste
6824,Climate and Energy: An Interdisciplinary Perspective
6825,Environmental Challenges: Justice in Natural Resource Management
6826,Organising for the Sustainable Development Goals (SDGs)
6827,A Just Transition to a Low-Carbon Economy
6828,"Humanitarian Action, Response and Relief"
6829,"The Great Sustainability Transition: Global Challenges, Local Actions"
6830,The Impacts of Tourism
6831,Sustainable Management in the Extractive Industry
6832,Openness in Science and Innovation
6833,Animal Feed Production: Feed Quality
6834,Animal Feed Production: Feed Safety
6835,Circular Business Models for Sustainable Urban Food Systems
6836,Consumer and Environmental Safety: Food Packaging and Kitchenware
6837,Engaging with Controversies in the Food System
6838,Explore How Farmers Produce Food Sustainably
6839,Farm to Fork: Sustainable Food Production in a Changing Environment
6840,How Food is Made. Understanding Food Processing Technologies
6841,Improving Food Production with Agricultural Technology and Plant Biotechnology
6842,Innovation in Arable Farming: Technologies for Sustainable Farming Systems
6843,Intellectual Property Management in the Food Sector: Safeguarding Your Trademarks in the Global Marketplace
6844,"Life on Land: Ecology, Evolution, Challenges, and Solutions"
6845,Nutrition for Health and Sustainability
6846,Revolutionising the Food Chain with Technology
6847,Superfoods: Myths and Truths
6848,Sustainable Seafood: Barriers and Opportunities in the Fishing Industry
6849,The Regenerative Agriculture Revolution
6850,Trust in Our Food: Understanding Food Supply Systems
6851,Understanding Food Labels
6852,Understanding Food Supply Chains in a Time of Crisis
6853,Smart Urban Green Infrastructure
6854,Transit-Oriented Development for Climate Mitigation in Urban Centres
6855,Building Belonging in a Globalised and Mobile World
6856,Changing Urban Travel Behaviour for a Low-Carbon Transition
6857,Electric Mobility in the Age of Climate Change
6858,Fostering Inclusive Citizen Engagement in Urban Development
6859,Agriculture: Smart Food Urban Farming
6860,Blue Tomorrow: Understanding the Blue Economy
6861,Environmental Philosophy: Addressing Humanity's Most Urgent Challenges
6862,Data Science for Climate Change
6863,Fashion Values: Cultures
6864,Ore Geology: In the Epicentre of the Fossil-Free Energy Transition
6865,Climate Literacy and Action for All
6866,Building Pathology: The Science Behind Why Buildings Fail
6867,Educating for Sustainable Development (ESD) in Schools and Universities
6868,Renewable Energy: Sustainable Electricity Supply with Microgrids
6869,Extinctions: Past and Present
6870,Learning for a Sustainable Future: Live at COP27
6871,Sustainable Transport in the UK
6872,Circular Economy: The Big Idea
6873,Intermediate German: Countries and Landscapes
6874,Intermediate German: Festivals and Traditions
6875,Intermediate German: People and Lifestyles
6876,Spatial Circularity Strategies 1: Introduction to Spatial Planning for a Circular Economy
6877,Spatial Circularity Strategies 2: Measuring Circularity Transitions
6878,Spatial Circularity Strategies 3: Urban Metabolism and Methods for Systemic Analysis
6879,Spatial Circularity Strategies 4: Strategic Interventions for Spatial Planning
6880,Spatial Circularity Strategies: Introduction
6881,Introduction to Climate Justice and Equity
6882,Introduction to Teaching Sustainability and Climate Action
6883,SMART Tourism and Responsible Travel
6884,Uniting for a Sustainable Future: An Introduction to Global Sustainability
6885,Climate Solutions: Egypt
6886,"Thawing Permafrost: Science, Policy, and Environmental Justice in the Arctic"
6887,Basic First Aid for Animals and Pets
6888,Clean Air for Urban Liveability
6889,Designing a Green Corridor for Clean Air and Comfort
6890,Transport Policy for Clean Air
6891,Energy Transition and Sustainable Economies
6892,A Nutritional Approach to Agriculture and Food Security
6893,Climate Change and Resilience in Food Systems
6894,Food Safety and Nutrition: A Global Approach to Public Health
6895,Renewable Energy: Achieving Sustainability through Bioenergy
6896,Upcycling and the Circular Economy: Ghanaian Creative Solutions to Global Textile Waste
6897,Communicating Climate Change for Effective Climate Action
6898,Environmental Ethics
6899,Key Concepts of Sustainable Fashion
6900,Tackling Climate Change: Sustainable Business Models for a Circular Economy
6901,The Basis of Life: Understanding Human Cells
6902,The Here and Now of Sustainable Fashion
6903,The Web of Sustainable Fashion: Relationships in the Fashion Industry
6904,Building a Sustainable Future with Technology
6905,Building Design: Material Selection for Healthier Communities
6906,Building Products and Chemistry
6907,Climate Intelligence: Using Climate Data to Improve Business Decision-Making
6908,Fashion and the Climate Crisis: An Introduction to Sustainability
6909,Global Inequalities and the Just Transition
6910,Healthier Building Materials and Human Health
6911,How to Address Global Challenges Through Multidisciplinary Research
6912,The Resistant Mosquito: Staying Ahead of the Game in the Fight against Malaria
6913,A Beginner's Guide to Environmental Science: Wicked Problems and Possible Solutions
6914,An Introduction to Sustainability in the Built Environment
6915,Design Thinking for Sustainable Development
6916,EAL: English Language for Nature Conservation and Sustainability
6917,English Language Learning Through Sustainability
6918,Internet of Things (IoT) and Sustainability
6919,Introduction to Emergency Management
6920,Leading Sustainable Communities and Organisations
6921,Overpopulation: Resource Depletion and Human Innovation
6922,Smart Cities: Social Change Through Technology
6923,Solving Sustainability Challenges with Te Ao Māori (Māori World View)
6924,Sustainability and Biculturalism: Their Interrelationships and Impacts
6925,Sustainability in the New Zealand Wine Industry
6926,Sustainability: Energy Transition
6927,"E-Waste and Battery Recycling: Technology, Design, and Challenges"
6928,Understanding Biological Energy
6929,Come Rain or Shine: Understanding the Weather
6930,Your Role in Sustainable Fashion: Sustainable Practices Across the Fashion Ecosystem
6931,Collaboration and Teamwork for Sustainable Innovation
6932,Designing and Building with Healthier Materials
6933,Leadership Skills for Building a Global Community
6934,Soft Skills for Navigating Global Challenges
6935,Sustainability Through Film
6936,The Challenge of Global Water Security
6937,Service Science and Sustainability
6938,Sustainable Transportation: An Introduction to E-Mobility
6939,Chemometrics in Air Pollution
6940,"City Liveability: The Intersections of Place, Mobility, and Health"
6941,Climate Solutions: UAE
6942,Environmental Management: A Bottom-Up Approach to Policy Implementation
6943,Poultry Health
6944,Transforming Your Organisation with the UN SDGs
6945,Invisible Worlds: Understanding the Natural Environment
6946,Marchés du Carbone : Examen des Politiques de l’UE pour l’Action Climatique Transnationale
6947,Environmental Entrepreneurs: Strategies for Green Business
6948,Extreme Geological Events
6949,Fashion Values: Society
6950,Mercados de Carbono: Lecciones Europeas para la Acción Climática Transnacional
6951,Soil Science: Exploring the World Beneath our Feet
6952,Maqasid Al-Shariah and Sustainable Development
6953,Business Futures: Sustainable Business Through Green HR
6954,Gender and Development
6955,Introduction to Humanitarian Aid
6956,Introduction to Sustainability and Development
6957,Making Climate Adaptation Happen: Governing Transformation Strategies for Climate Change
6958,Carbon Markets: Examining EU Policies for Transnational Climate Action
6959,Electrification of Urban Mobility: How to Get it Right
6960,Teaching Climate and Sustainability in Primary Schools: An Outdoor Learning Approach
6961,Transforming Urban Mobility: Governing the Transformation to Sustainable Systems
6962,Vehicle-to-Grid Charging for Electric Cars
6963,Climate Change and Public Policy
6964,Exploring Possible Futures: Modeling in Environmental and Energy Economics
6965,"Life Below Water: Conservation, Current Issues, Possible Solutions"
6966,Understanding Human Behaviour: Introduction to Game Theory and Shared Resources
6967,Additive Manufacturing in the Industry: Impact on Sustainability
6968,Sustainable Energy Access for Communities
6969,Sustainable Transport and Shared Mobility
6970,Bringing Urban Nature Into the Cities of Tomorrow
6971,Creating Ethical and Sustainable Cities at the Local Level
6972,Intermediate French: Discovering Worlds of French
6973,Intermediate French: People and Places
6974,Intermediate French: Traditions and Celebrations
6975,Climate Solutions: India
6976,Enabling Community-Based Leadership in Design: Sustainable Development of Historic Faith Buildings
6977,Intermediate Spanish: Places and Travel
6978,Sustainable Cities: Governing Urban Adaptation Under Climate Change
6979,Fashion Values: Economy
6980,Championing Change: Human Rights and the Climate Crisis
6981,Ocean Science in Action: Addressing Marine Ecosystems and Food Security
6982,Real Climate Action: How to Engage People in Climate Change
6983,Snow: What It Is and Why It Matters
6984,Artificial Intelligence (AI) for Earth Monitoring
6985,Healthy House Plants: A Complete Guide to Gardening Indoors
6986,Learn About Weather
6987,Causes of Climate Change
6988,"How to Measure, Reduce, and Offset your Company’s Carbon Footprint"
6989,"Development and Planning in African Cities: Exploring theories, policies and practices from Sierra Leone"
6990,Designing for a Sustainable Future
6991,Sustainability and Climate Change: An Introduction to Low Carbon Road Transport
6992,Bioeconomy: How Renewable Resources Can Help the Future of Our Planet
6993,Nature Connectedness with the University of Derby
6994,How Plants Grow: The Essentials
6995,How to Grow Healthy Plants
6996,Tackling Environmental Challenges for a Sustainable Future
6997,"Bushfires: Response, Relief, and Resilience"
6998,Responsible Marketing and the Fundamentals of Corporate Social Responsibility
6999,Sport for Sustainable Development: Designing Effective Policies and Programmes
7000,New Energy Technologies: Energy Transition and Sustainable Development
7001,Story of a Wine: The Importance of Being Prosecco
7002,"Global Resource Politics: the Past, Present and Future of Oil, Gas and Shale "
7003,Fashion Values: Nature
7004,Introduction to Sustainable Bioeconomy
7005,The Challenge of Clean Growth and Clean Cities
7006,Ethical Cities: Shaping the Future of Your City
7007,Valuing Nature: Should We Put a Price on Ecosystems? 
7008,Antimicrobial Stewardship in Veterinary Practice
7009,Citizen Science Projects: How to Make a Difference
7010,Tipping Points: Climate Change and Society
7011,Exploring Sustainable Living and Loving with Mogli
7012,Achieving Sustainable Development
7013,Climate Change: Solutions
7014,"Agriculture, Economics and Nature"
7015,Concepts in Sustainable Development: An Introduction to the Key Issues 
7016,Climate Change: The Science
7017,Systems Thinking for Sustainability: Drawing Complexity on a Paper
7018,Battery Storage: Understanding the Battery Revolution
7019,Energy Systems Integration: An Introduction
7020,Global Prosperity Beyond GDP
7021,An Introduction to Systems Thinking for Sustainability: SiD Theory I
7022,Grand Challenges: Food for Thought
7023,Future Food: Sustainable Food Systems for the 21st Century
7024,Transforming Energy Systems: Why Governance Matters
7025,IUCN Red List of Ecosystems: The Global Standard for Assessing Risks to Ecosystems
7026,Identifying Food Fraud
7027,Social Innovation: Global Solutions for a Sustainable Future
7028,Technology Metals for a Green Future
7029,Upcycling: From Green Ideas to Starting a Business
7030,Social Enterprise: Growing a Sustainable Business
7031,Sustainable Construction and Development
7032,Social Innovation in Rural Areas
7033,Incarceration: Are Prisons a Suitable Punishment?
7034,Introduction to Intercultural Studies: Language and Culture
7035,Achieving Transitions to Zero Carbon Emissions and Sustainable Urban Mobility
7036,An Introduction to the Principles of Microeconomics
7037,Entrepreneurship in Nonprofits
7038,Ecopedagogy for Beginners: Putting Climate Change Education Into Action
7039,Environmental Challenges: Scarcity and Conflict in the Natural Environment
7040,Unleash Your Potential: Global Citizenship
7041,Make Change Happen
7042,Cultural Diplomacy
7043,Exploring Gender Equality in Education
7044,Transformando la Movilidad Urbana: Componentes de la Planeación del Transporte para Ciudades Sostenibles
7045,Why Do People Migrate? Facts
7046,Working with People and Communities to Improve Health Outcomes
7047,Understanding the Internet
7048,Using Systems Thinking to Tackle the Climate and Biodiversity Crisis
7049,What Is Sociology? An Introduction
7050,Conception du programme pour les enfants associés aux forces et aux groupes armés (EAFGA)
7051,Diseño del Programa para Niños vinculados a fuerzas y grupos armados
7052,Climate and Energy: An Interdisciplinary Perspective
7053,"Religion and Sexual Wellbeing: Pleasure, Piety, and Reproductive Rights"
7054,Global Education for Teachers
7055,"Humanitarian Action, Response and Relief"
7056,Inclusive Mobility for an Ageing Population
7057,"Social Influence: Diversity, Conformity, and Conflict"
7058,"The Great Sustainability Transition: Global Challenges, Local Actions"
7059,Cultural Diversity and the City
7060,How to Develop Cultural Awareness
7061,Transit-Oriented Development for Climate Mitigation in Urban Centres
7062,Changing Urban Travel Behaviour for a Low-Carbon Transition
7063,Electric Mobility in the Age of Climate Change
7064,Safeguarding: A Guide for Charities
7065,Environmental Philosophy: Addressing Humanity's Most Urgent Challenges
7066,Fraud Prevention in the Charity Sector
7067,Teaching Migration Through Data and Storytelling
7068,Interfaith Dialogue for Combating Extremism among Young People
7069,Migration and Cities
7070,Practical Skills for Teaching Inclusive History: CARGO Classroom
7071,Sustainable Transport in the UK
7072,Chinese Medicine: Treatise on Febrile Diseases Caused by Cold (Shang Han Lun)
7073,Circular Economy: The Big Idea
7074,Introduction to Climate Justice and Equity
7075,"Religion, Radicalisation, Resilience"
7076,Programme Design for Children Associated with Armed Forces and Armed Groups (CAAFAG)
7077,Community Based Research: Getting Started
7078,Cultural Heritage and the City
7079,"Thawing Permafrost: Science, Policy, and Environmental Justice in the Arctic"
7080,Cultures and Identities in Europe
7081,Digital Wellbeing
7082,"Equality, Diversity, and Inclusion: Understanding Bias and Allyship in EDI"
7083,Introduction to Political Systems and Power in the UK and USA
7084,Object-Based Learning (OBL) in the Cultural Heritage Sector of Aotearoa New Zealand
7085,"People, Power, and Politics: Influencing Political Decision-Makers on Human Rights"
7086,Powerful Women and the Principles of Feminist Transformational Leadership
7087,Clean Air for Urban Liveability
7088,Designing a Green Corridor for Clean Air and Comfort
7089,"EDI: Foundations of Equality, Diversity, and Inclusion"
7090,"Equality, Diversity, and Inclusion: Identity and Belonging Concepts in EDI"
7091,Intermediate Spanish: Heritage and Popular Culture
7092,Intermediate Spanish: Leisure in Spanish-Speaking Countries
7093,"Intermediate Spanish: Literature, Cinema and the Visual Arts"
7094,Transport Policy for Clean Air
7095,Introduction to Intercultural Studies: Crossing Borders
7096,Introduction to Intercultural Studies: Defining the Concept of Culture
7097,Introduction to Intercultural Studies: Intercultural Contact
7098,Introduction to Intercultural Studies: The Branding of Culture
7099,Communicating Climate Change for Effective Climate Action
7100,Environmental Ethics
7101,Understanding Coercive Control
7102,Introduction to Cultural Intelligence
7103,"New Zealand History, Culture and Conflict: A Museum Perspective"
7104,"Biodiversity, Guardianship, and the Natural History of New Zealand: A Museum Perspective"
7105,Building a Sustainable Future with Technology
7106,Becoming a Charity Board Member: What You Should Know
7107,Best Practices for Culture and Heritage Education in Aotearoa New Zealand
7108,Engaging in Activism for Social Change in Tech
7109,Global Inequalities and the Just Transition
7110,Protect the Protest: Using Our Rights to Freedom of Assembly and Expression
7111,The ACNC: How We Help You
7112,How Well Does International Human Rights Law Serve Marginalised People?
7113,"Freedom of Movement, Refugees, Traffickers, and Smugglers"
7114,"Inclusive Learning for Students: Building inclusive practice into your life during higher education, and beyond"
7115,Understanding and Tackling Adolescent to Parent Violence
7116,"Enriching curriculum through culture and heritage in Aotearoa, New Zealand"
7117,Transforming Education in Challenging Environments
7118,Global Shocks: How to Manage Change in the Global Business Environment
7119,Introduction to Emergency Management
7120,Introduction to Medical Cannabis: Seed to Sale
7121,Overpopulation: Resource Depletion and Human Innovation
7122,Smart Cities: Social Change Through Technology
7123,Solving Sustainability Challenges with Te Ao Māori (Māori World View)
7124,Sustainability and Biculturalism: Their Interrelationships and Impacts
7125,Te Reo Māori: Introduction to Pronunciation
7126,Understanding Politics
7127,Understanding and Responding to Children who Run Away from Home and Institutions
7128,West Indies Cricket: Our Story
7129,Cultural Appropriation vs Cultural Appreciation
7130,"Drugs, Peace, and Development: Rethinking Policy"
7131,Why Do People Migrate? Theories
7132,Logic: The Language of Truth
7133,Tackling Modern Slavery: An Introduction
7134,Understanding and Solving Poverty and Inequality
7135,Measuring Economic Inequality in Today’s World
7136,"City Liveability: The Intersections of Place, Mobility, and Health"
7137,Climate Solutions: UAE
7138,Environmental Management: A Bottom-Up Approach to Policy Implementation
7139,Urban Mobility for Liveability
7140,Caring for Children Moving Alone: Protecting Unaccompanied and Separated Children
7141,"Power, Politics, and Influence at Work"
7142,Marchés du Carbone : Examen des Politiques de l’UE pour l’Action Climatique Transnationale
7143,Terrorism and Counterterrorism: Comparing Theory and Practice
7144,Africa to the World: Analysing the Global Appeal for African Luxury Fashion
7145,Digital Politics: Digital Activism and Cyber Warfare
7146,Environmental Entrepreneurs: Strategies for Green Business
7147,Gender-Based Violence: Responding to Intimate Partner Violence and Abuse
7148,Mercados de Carbono: Lecciones Europeas para la Acción Climática Transnacional
7149,Design Board Games for Socio-Political Change
7150,Introduction to Criminology
7151,Maqasid Al-Shariah and Sustainable Development
7152,Anti-Racist Approaches in Technology
7153,Gender and Labour in the Global South
7154,Gender-Inclusive Approaches in Technology
7155,Supporting Diverse Innovation
7156,"An Anthropology of Smartphones: Communication, Ageing and Health"
7157,Gender and Development
7158,Introduction to Humanitarian Aid
7159,Making Climate Adaptation Happen: Governing Transformation Strategies for Climate Change
7160,Carbon Markets: Examining EU Policies for Transnational Climate Action
7161,Examining African Contributions to Global Health
7162,Transforming Urban Mobility: Governing the Transformation to Sustainable Systems
7163,"Inside the UK Supreme Court: Its Role, Its Work, and Cases that Affect Us All"
7164,Climate Change and Public Policy
7165,"Safeguarding in Collaborative Research and International Development: Contexts, Challenges, and Opportunities"
7166,Jurisprudence: Introduction to the Philosophy of Law
7167,Korea in a Global Context
7168,Communicative Planning for Urban Mobility
7169,The Qur'an Between Judaism and Christianity
7170,Bringing Urban Nature Into the Cities of Tomorrow
7171,Creating Ethical and Sustainable Cities at the Local Level
7172,Transforming Citizen Participation
7173,Climate Solutions: India
7174,Sustainable Cities: Governing Urban Adaptation Under Climate Change
7175,Creating Meaningful and Inclusive Museum Practices
7176,"People, Networks and Neighbours: Understanding Social Dynamics"
7177,Championing Change: Human Rights and the Climate Crisis
7178,Promoting Democracy in the Classroom: A Practical Guide for Teachers
7179,Designing for a Diverse and Inclusive Future
7180,Real Climate Action: How to Engage People in Climate Change
7181,Designing for a Future Where No One Feels Socially Isolated
7182,How Well Does International Human Rights Law Serve Marginalised People?
7183,"Human Rights, Ways of Life, and the Future"
7184,What is International Human Rights Law?
7185,Multilingual Practices: Tackling Challenges and Creating Opportunities
7186,Photographing the Holocaust
7187,Doing Business in Conflict Zones
7188,Doing Good in a Conflict Zone
7189,Tracking Complex Conflicts
7190,Understanding Enemies
7191,"Development and Planning in African Cities: Exploring theories, policies and practices from Sierra Leone"
7192,"Zoroastrianism: History, Religion, and Belief"
7193,Black Tudors: The Untold Story
7194,Defending Dignity: The Universal Declaration of Human Rights
7195,From Crime to Punishment: an Introduction to Criminal Justice
7196,Demystifying Mindfulness
7197,Tackling Environmental Challenges for a Sustainable Future
7198,Social Network Analysis: The Networks Connecting People
7199,Multiculturalism In ASEAN
7200,Propaganda and Ideology in Everyday Life
7201,Global Health Governance: Addressing Globalization and Health Inequities
7202,Invitation to Ex-Noguchi Room: Preservation and Utilization of Cultural Properties in Universities
7203,Global Disability: Research and Evidence
7204,Understanding Suicide and Suicide Prevention Strategies in a Global Context
7205,"Global Resource Politics: the Past, Present and Future of Oil, Gas and Shale "
7206,"Working Supportively With Refugees: Principles, Skills and Perspectives"
7207,Black Agency: Resistance and Resilience
7208,Ethical Cities: Shaping the Future of Your City
7209,Exploring Mentorship and Community Change with the Compton Cowboys
7210,Exploring Intersectionality and What Makes You Unique with Kiddy Smile
7211,The Politics of Economics and the Economics of Politicians
7212,Innovación Social: Soluciones Globales para un Mundo Sostenible
7213,Tipping Points: Climate Change and Society
7214,U.S. Anti-Black Racism
7215,Art Comes First: Exploring the Intersection of Style and Identity
7216,Social Change: How Can Marketing Help?
7217,Understanding Public Financial Management: How Is Your Money Spent?
7218,Partnering for Change: Link Research to Societal Challenges
7219,Teaching Black British History: A Teacher Training Guide
7220,The Ideal of Self-Governance: Public Policy Beyond Markets and States
7221,Achieving Sustainable Development
7222,Exploring Body Neutrality and Body Image with Jameela Jamil
7223,"Interpreting for Refugees: Contexts, Practices and Ethics"
7224,"Agriculture, Economics and Nature"
7225,Concepts in Sustainable Development: An Introduction to the Key Issues 
7226,Global Studies: Cultures and Organizations in International Relations
7227,Global Studies: Risks and Threats in International Relations
7228,Global Studies: The Future of Globalization
7229,How Politics Works: From the Individual to an International Scale
7230,Understanding Politics
7231,China’s Role in Global Tourism Development
7232,Global Prosperity Beyond GDP
7233,"Migration, Mobilities and Citizenship"
7234,Understanding Gender Inequality
7235,Next Generation Biosecurity: Responding to 21st Century Biorisks
7236,"Why Religion Matters: Religious Literacy, Culture and Diversity"
7237,A Global History of Sex and Gender: Bodies and Power in the Modern World
7238,Who Made My Clothes?
7239,Beyond the Ballot: Women’s Rights and Suffrage from 1866 to Today
7240,Global Ethics: An Introduction
7241,The European Union: Crisis and Recovery
7242,Social Innovation: Global Solutions for a Sustainable Future
7243,Making Sense of Data in the Media
7244,Population 10 Billion: Researching Global Issues
7245,Salary Negotiation for Women in the Workplace
7246,Social Enterprise: Business Doing Good
7247,Social Innovation in South Korea
7248,Why We Post: the Anthropology of Social Media
7249,"Global Health, Conflict and Violence"
7250,Gender Representation in the Media
7251,Challenging Wealth and Income Inequality
7252,Design a Feminist Chatbot
7253,Human Rights and International Criminal Law: An Introduction
7254,Essential Skills for Your Career Development
7255,Learning Online: Managing Your Online Identity
7256,Behaviour Change Interventions: Introductory Principles and Practice
7257,Understanding Depression and Low Mood in Young People
7258,Kickstart Your Endurance Training
7259,Measure Your Endurance Training
7260,Sustaining Your Endurance Training
